id,Brands,Model,Engines,Engine_capacity_in_cc,HorsePower_in_HP,HorsePower_in_HP_2,Max_speed_in_km/h,Time_to_100kmph_sec,Price_Min,Price_Max,Seats,Torque_in_Nm,Torque_in_Nm_2,Fuel_1,Fuel_2,Fuel_3
643,Tata motors,Indigo Marina,1.4L CR4 Diesel / 1.4L Petrol,1396,70,70,150.0,17.0,8300.0,8300.0,5,135,135,Diesel,Petrol,
644,Tata motors,Manza,1.3L Quadrajet Diesel / 1.4L Petrol,0,75,75,160.0,14.0,9000.0,9000.0,5,200,200,Diesel,Petrol,
645,Tata motors,Indigo LX,1.4L CR4 Diesel,1396,70,70,150.0,17.0,7000.0,7000.0,5,140,140,Diesel,,
646,Tata motors,Indigo GLX,1.4L MPFI Petrol,1396,85,85,160.0,15.0,7200.0,7200.0,5,115,115,Petrol,,
647,Cadillac,Escalade ESV,6.2L V8 Gasoline,6200,420,420,205.0,6.9,82295.0,82295.0,7,624,624,Petrol,,
648,Tata motors,Nexon,1.2L Turbo Petrol / 1.5L Diesel,0,118,118,180.0,10.0,14000.0,14000.0,5,170,260,Petrol,Diesel,
649,Tata motors,Nexon EV Max,Permanent Magnet Synchronous,0,143,143,140.0,9.0,25000.0,25000.0,5,250,250,Electric,,
650,Tata motors,Harrier,2.0L Kryotec Turbocharged Diesel,1956,168,168,180.0,11.0,23000.0,23000.0,5,350,350,Diesel,,
651,Tata motors,Safari,2.0L Kryotec Turbocharged Diesel,1956,168,168,180.0,11.0,25500.0,25500.0,7,350,350,Diesel,,
652,Tata motors,Punch,1.2L Revotron Petrol,1199,86,86,160.0,16.0,10500.0,10500.0,5,113,113,Petrol,,
653,Tata motors,Hexa,2.2L Varicor Diesel,2179,154,154,180.0,12.0,20000.0,20000.0,7,400,400,Diesel,,
654,Tata motors,Aria,2.2L Dicor Diesel,2179,138,138,162.0,13.0,19000.0,19000.0,7,320,320,Diesel,,
655,Tata motors,Sumo Gold,3.0L CR4 Diesel,2956,85,85,125.0,17.6,15000.0,15000.0,7,250,250,Diesel,,
656,Tata motors,Sumo Grande,2.2L Dicor Diesel,2179,118,118,140.0,15.0,16500.0,16500.0,7,250,250,Diesel,,
657,Tata motors,Nexon EV Prime,Permanent Magnet Synchronous,0,129,129,120.0,9.4,22000.0,22000.0,5,245,245,Electric,,
658,Tata motors,Tiago EV,Permanent Magnet Synchronous,0,74,74,120.0,5.7,11000.0,11000.0,5,114,114,Electric,,
659,Tesla,Model S,Dual Electric Motors,0,670,670,250.0,3.1,88490.0,88490.0,5,967,967,Electric,,
660,Tesla,Model S Plaid,Tri Electric Motors,0,20,20,322.0,2.1,108490.0,108490.0,5,1,1,Electric,,
661,Tesla,Model 3,Single Electric Motor (RWD),0,283,283,225.0,5.8,40240.0,40240.0,5,420,420,Electric,,
662,Tesla,Model 3 Performance,Dual Electric Motors (AWD),0,450,450,261.0,3.1,53240.0,53240.0,5,660,660,Electric,,
663,Tesla,Model X,Dual Electric Motors (AWD),0,670,670,250.0,3.8,98490.0,98490.0,7,967,967,Electric,,
664,Tesla,Model X Plaid,Tri Electric Motors,0,20,20,262.0,2.6,113490.0,113490.0,6,1,1,Electric,,
665,Tesla,Model Y,Single Electric Motor (RWD),0,346,346,217.0,5.0,47490.0,47490.0,5,498,498,Electric,,
666,Tesla,Model Y Long Range,Dual Electric Motors (AWD),0,384,384,217.0,4.8,50490.0,50490.0,5,559,559,Electric,,
667,Tesla,Cybertruck,Tri Electric Motors,0,800,800,209.0,2.9,69900.0,69900.0,6,1,1,Electric,,
668,Tesla,Roadster 2,Quad Electric Motors,0,288,288,402.0,1.9,200000.0,200000.0,4,10,10,Electric,,
669,Jeep,Wrangler,3.6L V6 Pentastar Gasoline,3600,285,285,180.0,6.8,35195.0,35195.0,4,353,353,Petrol,,
670,Jeep,Wrangler Rubicon,2.0L Turbo I4 Gasoline,2000,270,270,180.0,7.1,42100.0,42100.0,4,400,400,Petrol,,
671,Jeep,Grand Cherokee,3.6L V6 Pentastar Gasoline,3600,293,293,209.0,7.0,41530.0,41530.0,5,352,352,Petrol,,
672,Jeep,Grand Cherokee L,3.6L V6 Pentastar Gasoline,3600,293,293,209.0,7.2,43530.0,43530.0,7,352,352,Petrol,,
673,Jeep,Cherokee,2.4L I4 Tigershark Gasoline,2400,180,180,195.0,8.5,37695.0,37695.0,5,230,230,Petrol,,
674,Jeep,Compass,2.0L Turbo Gasoline,2000,200,200,200.0,7.8,31590.0,31590.0,5,320,320,Petrol,,
675,Jeep,Renegade,1.3L Turbo I4 Gasoline,1300,177,177,200.0,8.7,28345.0,28345.0,5,285,285,Petrol,,
676,Jeep,Gladiator,3.6L V6 Pentastar Gasoline,3600,285,285,177.0,8.1,38775.0,38775.0,5,353,353,Petrol,,
677,Jeep,Wagoneer,5.7L V8 Gasoline with eTorque,5700,392,392,190.0,7.4,63595.0,63595.0,8,548,548,Petrol,,
678,Jeep,Grand Wagoneer,6.4L V8 Gasoline,6400,471,471,190.0,6.0,91495.0,91495.0,8,617,617,Petrol,,
679,Jeep,Grand Cherokee 4xe,2.0L Turbo PHEV,0,375,375,210.0,6.0,59865.0,59865.0,5,637,637,Hybrid,,
680,Jeep,Wrangler 4xe,2.0L Turbo PHEV,0,375,375,180.0,6.4,50695.0,50695.0,5,637,637,Hybrid,,
681,Jeep,Compass 4xe,1.3L Turbo PHEV,0,240,240,200.0,7.3,46500.0,46500.0,5,270,270,Hybrid,,
682,Jeep,Renegade 4xe,1.3L Turbo PHEV,0,240,240,200.0,7.5,44500.0,44500.0,5,270,270,Hybrid,,
683,Mazda,Mazda2,1.5L 4-Cylinder,1500,108,108,180.0,10.2,17000.0,20000.0,5,142,142,Petrol,,
684,Jeep,Wagoneer S (Electric),Dual Electric Motors,0,600,600,177.0,4.5,80000.0,80000.0,5,850,850,Electric,,
685,Jeep,Gladiator Mojave Edition,3.6L V6 Pentastar Gasoline,3600,285,285,177.0,8.6,51570.0,51570.0,5,353,353,Petrol,,
686,Jeep,Grand Cherokee Summit Reserve,5.7L V8 Gasoline,5700,357,357,190.0,7.3,66575.0,66575.0,5,529,529,Petrol,,
687,Jeep,Jeep Cherokee X Edition,3.2L V6 Pentastar Gasoline,3200,271,271,195.0,7.6,41295.0,41295.0,5,324,324,Petrol,,
688,Jeep,Wrangler 392,6.4L V8 HEMI Gasoline,6400,470,470,160.0,4.5,82495.0,82495.0,4,637,637,Petrol,,
689,Cadillac,XT4,2.0L Turbo Inline-4 Gasoline,2000,235,235,220.0,7.6,37490.0,37490.0,5,350,350,Petrol,,
690,Cadillac,XT5,3.6L V6 Gasoline,3600,310,310,210.0,6.5,44195.0,44195.0,5,366,366,Petrol,,
691,Cadillac,XT6,3.6L V6 Gasoline,3600,310,310,210.0,6.9,48595.0,48595.0,7,366,366,Petrol,,
692,Cadillac,Lyriq EV,Single Electric Motor,0,340,340,190.0,5.7,58590.0,58590.0,5,440,440,Electric,,
693,Cadillac,Escalade V,6.2L Supercharged V8 Gasoline,6200,682,682,200.0,4.4,149990.0,149990.0,7,885,885,Petrol,,
694,Cadillac,Escalade Platinum,6.2L V8 Gasoline,6200,420,420,210.0,6.8,104595.0,104595.0,7,624,624,Petrol,,
695,Cadillac,CT5-V Blackwing,6.2L Supercharged V8 Gasoline,6200,668,668,320.0,3.4,92000.0,92000.0,5,893,893,Petrol,,
696,Cadillac,CT4-V Blackwing,3.6L Twin-Turbo V6 Gasoline,3600,472,472,290.0,3.9,60495.0,60495.0,5,603,603,Petrol,,
697,Cadillac,XT4 Sport,2.0L Turbo Inline-4 Gasoline,2000,235,235,220.0,7.4,41390.0,41390.0,5,350,350,Petrol,,
698,Cadillac,XT5 Sport,3.6L V6 Gasoline,3600,310,310,210.0,6.5,51095.0,51095.0,5,366,366,Petrol,,
699,Cadillac,XT6 Sport,3.6L V6 Gasoline,3600,310,310,210.0,6.9,57095.0,57095.0,7,366,366,Petrol,,
700,Cadillac,Lyriq Launch Edition,Single Electric Motor,0,340,340,190.0,5.7,59990.0,59990.0,5,440,440,Electric,,
701,Cadillac,Lyriq EV Premium,Dual Electric Motors,0,500,500,210.0,4.5,64990.0,64990.0,5,620,620,Electric,,
702,Cadillac,CT5 Premium Luxury,2.0L Turbo Inline-4 Gasoline,2000,237,237,240.0,6.8,41290.0,41290.0,5,350,350,Petrol,,
703,Chevrolet,Spark,1.4L Inline-4 Gasoline,1400,98,98,180.0,10.7,14595.0,14595.0,5,127,127,Petrol,,
704,Chevrolet,Sonic,1.4L Turbo Inline-4 Gasoline,1400,138,138,190.0,8.5,16720.0,16720.0,5,200,200,Petrol,,
705,Chevrolet,Malibu,1.5L Turbo Inline-4 Gasoline,1500,160,160,210.0,8.0,25000.0,25000.0,5,250,250,Petrol,,
706,Chevrolet,Camaro,2.0L Turbo Inline-4 Gasoline,2000,275,275,240.0,5.4,26400.0,26400.0,4,400,400,Petrol,,
707,Chevrolet,Corvette,6.2L V8 Gasoline,6200,495,495,312.0,3.0,65895.0,65895.0,2,637,637,Petrol,,
708,Chevrolet,Traverse,3.6L V6 Gasoline,3600,310,310,210.0,7.0,35915.0,35915.0,7,360,360,Petrol,,
709,Chevrolet,Equinox,1.5L Turbo Inline-4 Gasoline,1500,170,170,200.0,8.9,26600.0,26600.0,5,275,275,Petrol,,
710,Chevrolet,Blazer,3.6L V6 Gasoline,3600,308,308,220.0,6.6,44000.0,44000.0,5,366,366,Petrol,,
711,Chevrolet,Tahoe,5.3L V8 Gasoline,5300,355,355,200.0,7.5,56995.0,56995.0,7,519,519,Petrol,,
712,Chevrolet,Suburban,5.3L V8 Gasoline,5300,355,355,190.0,7.6,59900.0,59900.0,8,519,519,Petrol,,
713,Chevrolet,Colorado,2.7L Turbo Inline-4 Gasoline,2700,310,310,190.0,6.8,30695.0,30695.0,5,583,583,Petrol,,
714,Chevrolet,Silverado 1500,5.3L V8 Gasoline,5300,355,355,180.0,7.0,42795.0,42795.0,6,519,519,Petrol,,
715,Chevrolet,Silverado 2500HD,6.6L V8 Gasoline,6600,401,401,170.0,8.0,41500.0,41500.0,6,629,629,Petrol,,
716,Chevrolet,Silverado 3500HD,6.6L V8 Diesel,6600,445,445,160.0,8.5,45500.0,45500.0,6,1234,1234,Diesel,,
717,Chevrolet,Bolt EV,Single Electric Motor,0,200,200,150.0,6.5,27495.0,27495.0,5,360,360,Electric,,
718,Chevrolet,Bolt EUV,Single Electric Motor,0,200,200,150.0,7.0,28795.0,28795.0,5,360,360,Electric,,
719,Chevrolet,Trailblazer,1.3L Turbo Inline-3 Gasoline,1300,155,155,200.0,9.4,23100.0,23100.0,5,236,236,Petrol,,
720,Chevrolet,Malibu Premier,2.0L Turbo Inline-4 Gasoline,2000,250,250,240.0,5.8,33500.0,33500.0,5,353,353,Petrol,,
721,Chevrolet,Camaro ZL1,6.2L Supercharged V8 Gasoline,6200,650,650,318.0,3.5,67300.0,67300.0,4,881,881,Petrol,,
722,Chevrolet,Corvette Stingray,6.2L V8 Gasoline,6200,495,495,312.0,3.0,65895.0,65895.0,2,637,637,Petrol,,
723,Chevrolet,Silverado 1500 High Country,5.3L V8 Gasoline,5300,355,355,180.0,7.0,61595.0,61595.0,6,519,519,Petrol,,
724,Chevrolet,Silverado 1500 Trail Boss,5.3L V8 Gasoline,5300,355,355,180.0,7.0,55895.0,55895.0,6,519,519,Petrol,,
725,Chevrolet,Silverado 1500 RST,5.3L V8 Gasoline,5300,355,355,180.0,7.1,50895.0,50895.0,6,519,519,Petrol,,
726,Chevrolet,Colorado ZR2,2.8L Turbo Diesel I4,2800,181,181,160.0,9.1,48295.0,48295.0,5,500,500,Diesel,,
727,Chevrolet,Traverse Premier,3.6L V6 Gasoline,3600,310,310,210.0,7.0,46600.0,46600.0,7,360,360,Petrol,,
728,Chevrolet,Equinox Premier,1.5L Turbo Inline-4 Gasoline,1500,170,170,200.0,8.8,33400.0,33400.0,5,275,275,Petrol,,
729,Chevrolet,Blazer RS,3.6L V6 Gasoline,3600,308,308,220.0,6.6,48900.0,48900.0,5,366,366,Petrol,,
730,Chevrolet,Bolt EV 2LT,Single Electric Motor,0,200,200,150.0,6.7,28795.0,28795.0,5,360,360,Electric,,
731,Chevrolet,Camaro SS,6.2L V8 Gasoline,6200,455,455,290.0,4.3,43500.0,43500.0,4,617,617,Petrol,,
732,Chevrolet,Corvette Grand Sport,6.2L V8 Gasoline,6200,460,460,290.0,3.9,65900.0,65900.0,2,630,630,Petrol,,
733,Chevrolet,Traverse RS,3.6L V6 Gasoline,3600,310,310,210.0,7.0,43700.0,43700.0,7,360,360,Petrol,,
734,Chevrolet,Blazer Premier,3.6L V6 Gasoline,3600,308,308,220.0,6.6,45000.0,45000.0,5,366,366,Petrol,,
735,Chevrolet,Malibu LT,1.5L Turbo Inline-4 Gasoline,1500,160,160,210.0,8.5,25800.0,25800.0,5,250,250,Petrol,,
736,Chevrolet,Spark Activ,1.4L Inline-4 Gasoline,1400,98,98,180.0,11.0,17595.0,17595.0,5,127,127,Petrol,,
737,Chevrolet,Trax LT,1.2L Turbo Inline-3 Gasoline,1200,137,137,200.0,9.2,24100.0,24100.0,5,220,220,Petrol,,
738,Chevrolet,Equinox LT,1.5L Turbo Inline-4 Gasoline,1500,170,170,200.0,8.9,28400.0,28400.0,5,275,275,Petrol,,
739,Chevrolet,Silverado 3500HD High Country,6.6L V8 Diesel,6600,445,445,160.0,8.5,75700.0,75700.0,6,1234,1234,Diesel,,
740,Chevrolet,Colorado WT,2.7L Turbo Inline-4 Gasoline,2700,310,310,190.0,6.9,29200.0,29200.0,5,583,583,Petrol,,
741,Chevrolet,Suburban High Country,6.2L V8 Gasoline,6200,420,420,200.0,7.0,82400.0,82400.0,8,624,624,Petrol,,
742,Chevrolet,Silverado Custom,4.3L V6 Gasoline,4300,285,285,180.0,8.5,33900.0,33900.0,6,413,413,Petrol,,
743,Chevrolet,Spark LS,1.4L Inline-4 Gasoline,1400,98,98,180.0,10.9,14395.0,14395.0,5,127,127,Petrol,,
744,Chevrolet,Traverse LT,3.6L V6 Gasoline,3600,310,310,210.0,7.1,37200.0,37200.0,7,360,360,Petrol,,
745,Chevrolet,Blazer LT,2.5L Inline-4 Gasoline,2500,193,193,200.0,9.0,36100.0,36100.0,5,255,255,Petrol,,
746,Chevrolet,Malibu Premier,2.0L Turbo Inline-4 Gasoline,2000,250,250,240.0,5.8,34500.0,34500.0,5,353,353,Petrol,,
747,Chevrolet,Equinox RS,1.5L Turbo Inline-4 Gasoline,1500,170,170,200.0,8.8,31900.0,31900.0,5,275,275,Petrol,,
748,Chevrolet,Silverado 1500 Custom,4.3L V6 Gasoline,4300,285,285,180.0,8.6,34900.0,34900.0,6,413,413,Petrol,,
749,Chevrolet,Silverado 2500HD LTZ,6.6L V8 Diesel,6600,445,445,160.0,8.4,56400.0,56400.0,6,1234,1234,Diesel,,
750,Chevrolet,Tahoe RST,5.3L V8 Gasoline,5300,355,355,180.0,7.4,64100.0,64100.0,7,519,519,Petrol,,
751,Chevrolet,Suburban LT,5.3L V8 Gasoline,5300,355,355,180.0,5.1,64400.0,64400.0,8,519,519,Petrol,,
752,Chevrolet,Bolt EV Premier,Single Electric Motor,0,200,200,150.0,6.5,31700.0,31700.0,5,360,360,Electric,,
753,Chevrolet,Tahoe LS,5.3L V8 Gasoline,5300,355,355,180.0,7.5,56995.0,56995.0,8,519,519,Petrol,,
754,Chevrolet,Tahoe LT,5.3L V8 Gasoline,5300,355,355,180.0,7.4,62495.0,62495.0,8,519,519,Petrol,,
755,Chevrolet,Tahoe RST,5.3L V8 Gasoline,5300,355,355,180.0,7.4,64100.0,64100.0,7,519,519,Petrol,,
756,Chevrolet,Tahoe Z71,5.3L V8 Gasoline,5300,355,355,180.0,7.6,66700.0,66700.0,7,519,519,Petrol,,
757,Chevrolet,Tahoe Premier,6.2L V8 Gasoline,6200,420,420,200.0,6.8,71600.0,71600.0,7,624,624,Petrol,,
758,Chevrolet,Tahoe High Country,6.2L V8 Gasoline,6200,420,420,200.0,6.7,76700.0,76700.0,7,624,624,Petrol,,
759,Chevrolet,Tahoe Midnight Edition,5.3L V8 Gasoline,5300,355,355,180.0,7.5,65500.0,65500.0,8,519,519,Petrol,,
760,Chevrolet,Tahoe Sport Edition,6.2L V8 Gasoline,6200,420,420,200.0,6.8,70000.0,70000.0,7,624,624,Petrol,,
761,Gmc,Terrain,1.5L Turbo 4-cylinder,1500,175,175,190.0,9.5,29900.0,29900.0,5,275,275,Petrol,,
762,Gmc,Acadia,2.0L Turbo 4-cylinder,2000,228,228,200.0,7.8,36800.0,36800.0,7,350,350,Petrol,,
763,Gmc,Yukon,5.3L V8 Gasoline,5300,355,355,180.0,7.4,57400.0,57400.0,8,519,519,Petrol,,
764,Gmc,Yukon XL,6.2L V8 Gasoline,6200,420,420,200.0,6.9,61100.0,61100.0,8,624,624,Petrol,,
765,Gmc,Canyon,2.7L Turbo 4-cylinder,2700,310,310,190.0,7.6,36900.0,36900.0,5,583,583,Petrol,,
766,Gmc,Sierra 1500,5.3L V8 Gasoline,5300,355,355,180.0,7.3,37100.0,37100.0,6,519,519,Petrol,,
767,Gmc,Sierra 2500HD,6.6L V8 Diesel,6600,401,401,175.0,7.5,43900.0,43900.0,6,629,629,Diesel,,
768,Gmc,Sierra 3500HD,6.6L V8 Diesel,6600,445,445,175.0,7.4,49000.0,49000.0,6,1234,1234,Diesel,,
769,Gmc,Hummer EV Pickup,Dual-Motor Electric,0,625,625,170.0,3.0,108700.0,108700.0,5,1000,1000,Electric,,
770,Gmc,Hummer EV SUV,Dual-Motor Electric,0,625,625,170.0,3.5,105600.0,105600.0,5,1000,1000,Electric,,
771,Gmc,Yukon Denali,6.2L V8 Gasoline,6200,420,420,200.0,6.8,72800.0,72800.0,8,624,624,Petrol,,
772,Gmc,Sierra Denali,6.2L V8 Gasoline,6200,420,420,190.0,6.7,66800.0,66800.0,6,624,624,Petrol,,
773,Gmc,Terrain AT4,1.5L Turbo 4-cylinder,1500,175,175,190.0,9.6,36500.0,36500.0,5,275,275,Petrol,,
774,Gmc,Acadia AT4,3.6L V6 Gasoline,3600,310,310,210.0,7.6,41400.0,41400.0,6,366,366,Petrol,,
775,Gmc,Sierra 1500 AT4,5.3L V8 Gasoline,5300,355,355,180.0,7.4,53800.0,53800.0,6,519,519,Petrol,,
776,Gmc,Sierra 2500HD Denali,6.6L V8 Diesel,6600,401,401,175.0,7.5,72200.0,72200.0,6,1234,1234,Diesel,,
777,Gmc,Sierra Elevation,2.7L Turbo 4-cylinder,2700,310,310,190.0,7.6,45000.0,45000.0,5,583,583,Petrol,,
778,Gmc,Canyon AT4,2.7L Turbo 4-cylinder,2700,310,310,190.0,7.5,43900.0,43900.0,5,583,583,Petrol,,
779,Gmc,Canyon Denali,2.7L Turbo 4-cylinder,2700,310,310,190.0,7.5,48000.0,48000.0,5,583,583,Petrol,,
780,Gmc,Yukon XL Denali Ultimate,6.2L V8 Gasoline,6200,420,420,200.0,6.7,93800.0,93800.0,8,624,624,Petrol,,
781,Gmc,Terrain Denali,1.5L Turbo 4-cylinder,1500,175,175,190.0,9.5,38600.0,38600.0,5,275,275,Petrol,,
782,Gmc,Acadia Denali,3.6L V6 engine,3564,310,310,210.0,6.5,54300.0,54300.0,7,366,366,Petrol,,
783,Gmc,Yukon AT4,5.3L V8 engine,5327,355,355,210.0,7.1,71505.0,71505.0,8,519,519,Petrol,,
784,Gmc,Yukon XL AT4,5.3L V8 engine,5327,355,355,210.0,7.3,73305.0,73305.0,8,519,519,Petrol,,
785,Gmc,Sierra 1500 Elevation,2.7L Turbo engine,2713,310,310,180.0,7.0,52000.0,52000.0,5,569,569,Petrol,,
786,Gmc,Sierra 1500 SLT,5.3L V8 engine,5327,355,355,180.0,6.8,56000.0,56000.0,5,519,519,Petrol,,
787,Gmc,Sierra 2500HD AT4,6.6L V8 engine,6600,401,401,170.0,7.5,70000.0,70000.0,5,629,629,Petrol,,
788,Gmc,Sierra 3500HD AT4,6.6L V8 engine,6600,401,401,170.0,7.7,72000.0,72000.0,5,629,629,Petrol,,
789,Gmc,Canyon Elevation,2.5L I4 engine,2488,200,200,175.0,8.5,36300.0,36300.0,5,259,259,Petrol,,
790,Gmc,Canyon Denali Black Edition,3.6L V6 engine,3564,308,308,180.0,6.9,44000.0,44000.0,5,373,373,Petrol,,
791,Gmc,Sierra 1500 Denali Ultimate,6.2L V8 engine,6162,420,420,200.0,5.8,80000.0,80000.0,5,624,624,Petrol,,
792,Gmc,Yukon XL Denali Reserve,6.2L V8 engine,6162,420,420,210.0,6.0,82000.0,82000.0,7,624,624,Petrol,,
793,Gmc,Terrain Elevation Edition,1.5L Turbocharged I4 engine,1490,170,170,200.0,9.3,28700.0,28700.0,5,275,275,Petrol,,
794,Gmc,Acadia Black Edition,3.6L V6 engine,3564,310,310,210.0,6.5,45000.0,45000.0,7,366,366,Petrol,,
795,Gmc,Hummer EV SUV Edition 1,"Electric motors with up to 11,500 lb-ft torque",0,830,830,170.0,3.5,96550.0,96550.0,5,15,15,Electric,,
796,Gmc,Hummer EV Pickup Edition 1,"Electric motors with up to 11,500 lb-ft torque",0,0,0,170.0,3.0,96550.0,96550.0,5,15,15,Electric,,
797,Gmc,Sierra Denali CarbonPro,6.2L V8 engine,6162,420,420,200.0,5.8,65000.0,65000.0,5,624,624,Petrol,,
798,Gmc,Yukon Denali Performance,6.2L V8 engine,6162,420,420,210.0,6.0,76805.0,76805.0,8,624,624,Petrol,,
799,Gmc,Sierra 2500HD Denali Black Edition,6.6L V8 engine,6600,401,401,170.0,7.5,75000.0,75000.0,5,629,629,Petrol,,
800,Gmc,Canyon AT4X,3.6L V6 engine,3564,308,308,180.0,6.9,50000.0,50000.0,5,373,373,Petrol,,
801,Gmc,Yukon XL SLT,5.3L V8 engine,5327,355,355,210.0,7.3,65000.0,65000.0,8,519,519,Petrol,,
802,Gmc,Sierra 1500 Pro,4.3L V6 engine,4300,285,285,180.0,7.5,37700.0,37700.0,3,413,413,Petrol,,
803,Gmc,Sierra 2500HD Pro,6.6L V8 engine,6600,401,401,170.0,7.7,60000.0,60000.0,3,629,629,Petrol,,
804,Gmc,Sierra 3500HD Pro,6.6L V8 engine,6600,401,401,170.0,7.8,62000.0,62000.0,3,629,629,Petrol,,
805,Gmc,Terrain SLT,1.5L Turbocharged I4 engine,1490,170,170,200.0,9.4,31000.0,31000.0,5,275,275,Petrol,,
806,Gmc,Acadia SLE,3.6L V6 engine,3564,310,310,210.0,6.6,40000.0,40000.0,7,366,366,Petrol,,
807,Gmc,Canyon SLT,2.5L I4 engine,2488,200,200,175.0,8.6,38000.0,38000.0,5,259,259,Petrol,,
808,Gmc,Yukon XL Elevation,5.3L V8 engine,5327,355,355,210.0,7.4,75000.0,75000.0,8,519,519,Petrol,,
809,Gmc,Sierra 1500 AT4X,6.2L V8 engine,6162,420,420,200.0,5.9,82000.0,82000.0,5,624,624,Petrol,,
810,Gmc,Hummer EV SUV Extreme Off-Road,"Electric motors with up to 11,500 lb-ft torque",0,830,830,170.0,3.6,110000.0,110000.0,5,15,15,Electric,,
811,Gmc,Sierra EV Denali,Electric motors with advanced AWD,0,754,754,170.0,4.5,108700.0,108700.0,5,1,1,Electric,,
812,Gmc,Hummer EV Omega Edition,"Electric motors with up to 11,500 lb-ft torque",0,0,0,170.0,3.0,112700.0,112700.0,5,15,15,Electric,,
813,Gmc,Canyon AT4X Edition 1,3.6L V6 engine,3564,308,308,180.0,6.8,55000.0,55000.0,5,373,373,Petrol,,
814,Gmc,Yukon Denali Ultimate Black,6.2L V8 engine,6162,420,420,210.0,6.0,90000.0,90000.0,8,624,624,Petrol,,
815,Gmc,Sierra HD Denali Reserve,6.6L V8 engine,6600,401,401,170.0,7.5,85000.0,85000.0,5,629,629,Petrol,,
816,Gmc,Acadia Denali Ultimate,3.6L V6 engine,3564,310,310,210.0,6.5,60000.0,60000.0,7,366,366,Petrol,,
817,Gmc,Terrain All-Terrain Edition,1.5L Turbocharged I4 engine,1490,170,170,200.0,9.3,35000.0,35000.0,5,275,275,Petrol,,
818,Gmc,Yukon Trailering Edition,5.3L V8 engine,5327,355,355,210.0,7.5,78000.0,78000.0,8,519,519,Petrol,,
819,Gmc,Hummer EV Adventure Series,"Electric motors with up to 11,500 lb-ft torque",0,830,830,170.0,3.6,105000.0,105000.0,5,15,15,Electric,,
820,Kia,Rio,1.6L 4-Cylinder,1591,120,120,180.0,10.3,17000.0,17000.0,5,151,151,Petrol,,
821,Kia,Rio 5-Door,1.6L 4-Cylinder,1591,120,120,180.0,10.3,18000.0,18000.0,5,151,151,Petrol,,
822,Kia,Seltos Nightfall Edition,1.6L Turbocharged 4-Cylinder,1591,175,175,210.0,7.5,28000.0,28000.0,5,264,264,Petrol,,
823,Peugeot,508 PSE (Peugeot Sport Engineered),Hybrid I4 + Electric Motor,0,360,360,250.0,5.2,55000.0,55000.0,5,520,520,Hybrid,,
824,Kia,Sorento X-Line,2.5L Turbocharged 4-Cylinder,2500,277,277,220.0,7.0,42000.0,42000.0,7,421,421,Petrol,,
825,Kia,Telluride SX,3.8L V6,3778,291,291,240.0,7.0,50000.0,50000.0,7,355,355,Petrol,,
826,Kia,Forte LXS,2.0L 4-Cylinder,1999,147,147,190.0,9.2,19000.0,19000.0,5,179,179,Petrol,,
827,Kia,K5 EX,1.6L Turbocharged 4-Cylinder,1591,180,180,220.0,7.8,28500.0,28500.0,5,264,264,Petrol,,
828,Kia,Niro Plug-In Hybrid,1.6L 4-Cylinder Hybrid,1591,139,139,180.0,10.5,33000.0,33000.0,5,265,265,Hybrid,,
829,Kia,EV6 Wind,Electric Motor,0,225,225,190.0,5.2,50000.0,50000.0,5,350,350,Electric,,
830,Kia,Soul Turbo,1.6L Turbocharged 4-Cylinder,1591,201,201,200.0,6.5,28000.0,28000.0,5,264,264,Petrol,,
831,Kia,Seltos SX,1.6L Turbocharged 4-Cylinder,1591,175,175,210.0,7.5,28500.0,28500.0,5,264,264,Petrol,,
832,Kia,Stinger Scorpion Edition,2.5L Turbocharged 4-Cylinder,2500,300,300,270.0,5.0,55000.0,55000.0,5,422,422,Petrol,,
833,Kia,Sorento Hybrid SX Prestige,1.6L Hybrid Turbocharged 4-Cylinder,1591,227,227,200.0,7.9,47000.0,47000.0,7,352,352,Hybrid,,
834,Kia,Carnival EX,3.5L V6,3500,290,290,220.0,8.0,42500.0,42500.0,8,355,355,Petrol,,
835,Kia,Telluride Nightfall Edition,3.8L V6,3778,291,291,240.0,7.0,51000.0,51000.0,7,355,355,Petrol,,
836,Peugeot,508 Plug-In Hybrid,Hybrid I4 + Electric Motor,0,225,225,210.0,7.5,44000.0,44000.0,5,360,360,Hybrid,,
837,Kia,EV6 First Edition,Electric Motor,0,320,320,230.0,5.0,58000.0,58000.0,5,450,450,Electric,,
838,Kia,Niro Touring,1.6L 4-Cylinder Hybrid,1591,139,139,180.0,10.5,33000.0,33000.0,5,265,265,Hybrid,,
839,Kia,Forte GT-Line,1.6L Turbocharged 4-Cylinder,1591,201,201,200.0,6.5,25000.0,25000.0,5,264,264,Petrol,,
840,Kia,Seltos EX,2.0L 4-Cylinder,1999,146,146,190.0,9.0,23500.0,23500.0,5,179,179,Petrol,,
841,Peugeot,3008 Plug-In Hybrid,Hybrid I4 + Electric Motor,0,225,225,210.0,7.0,42000.0,42000.0,5,360,360,Hybrid,,
842,Kia,Sorento LX,2.5L 4-Cylinder,2500,191,191,210.0,8.5,35500.0,35500.0,7,246,246,Petrol,,
843,Kia,Telluride EX,3.8L V6,3778,291,291,240.0,7.0,44000.0,44000.0,7,355,355,Petrol,,
